"SA2Code","SA2Name","Team_Member","normalised_working_time","normalised_non_working_time","norm_weekend_percentage"
305011105,"Brisbane City","Steff",207703.652631579,71465.5616438356,25.5993705571458
309091541,"Southport - South","Charlie",866.621052631579,299.630136986301,25.6917325918848
316021422,"Moffat Beach - Battery Hill","Charlie",606.18947368421,209.986301369863,25.7280732641141
309021233,"Elanora","Charlie",163.221052631579,56.5479452054795,25.730628870322
305011106,"Fortitude Valley","Kate",35015.4315789474,12131.5890410959,25.7314012244042
304031096,"St Lucia","Steff",30588.7789473684,10607.7945205479,25.7492155963147
316021424,"Wurtulla - Birtinya","Dave",419.273684210526,145.602739726027,25.7760341122648
309011226,"Burleigh Waters","Dave",699.231578947368,244.342465753425,25.8954204098424
309031239,"Paradise Point - Hollywell","Kate",322.926315789474,112.890410958904,25.9031845338241
NA,NA,"unassigned",726.589473684211,254.109589041096,25.9110667787262
303031065,"Upper Mount Gravatt","Dave",28277.7052631579,9902.30136986301,25.9358293597015
309081261,"Robina","Dave",6635.22105263158,2366.75342465753,26.2914922790391
305011107,"Highgate Hill","Kate",1674.38947368421,601.602739726027,26.4325482390212
316021418,"Buddina - Minyama","Dave",953.757894736842,345.424657534247,26.5878460983341
309071256,"Oxenford - Maudsland","Dave",1539.92631578947,559.684931506849,26.6565980834575
309031237,"Coombabah","Eric",367.136842105263,133.835616438356,26.7151645077318
305041137,"Toowong","Steff",15538.2526315789,5902.43835616438,27.5291424121477
305021114,"Bulimba","Steff",3968.22105263158,1516.32876712329,27.6472785726479
309011228,"Mermaid Waters","Dave",575.052631578947,222.561643835616,27.9034178168312
301021527,"Redland Islands","Eric",4105.78947368421,1595.50684931507,27.9849837462179
309031238,"Labrador","Eric",2035.55789473684,809.013698630137,28.4406165243515
316051438,"Tewantin","Charlie",907.042105263158,364.753424657534,28.6801939522684
316051544,"Peregian Springs","Kate",141.8,57.1232876712329,28.7162394810418
316031426,"Marcoola - Mudjimba","Charlie",615.505263157895,250.904109589041,28.959071482982
316031427,"Maroochydore - Kuluin","Charlie",4826.05263157895,1982.47945205479,29.1175752379908
305011112,"West End","Steff",10164.5684210526,4283.32876712329,29.646727903274
316051437,"Sunshine Beach","Dave",764.252631578947,322.575342465753,29.6804416310033
309031240,"Runaway Bay","Dave",785.378947368421,333.424657534247,29.8018933862171
305011109,"New Farm","Steff",7038.91578947368,2999.76712328767,29.882078648727
304021089,"Fig Tree Pocket","Steff",823.221052631579,366.506849315069,30.8059387962059
309061248,"Nerang - Mount Nathan","Charlie",6234.47368421053,2845.34246575342,31.3370052736665
309091540,"Southport - North","Eric",28578.1789473684,13352.698630137,31.844548460632
316031428,"Mooloolaba - Alexandra Headland","Charlie",2027.77894736842,952.698630136986,31.9646300085362
316051435,"Noosaville","Dave",1142.36842105263,561.260273972603,32.9449882836289
316071547,"Eumundi - Yandina","Charlie",253.336842105263,125.753424657534,33.1724224236599
305011110,"South Brisbane","Steff",78962.1263157895,40138.4931506849,33.7013302957534
316031425,"Coolum Beach","Dave",857.389473684211,440.287671232877,33.9289069671492
309031236,"Biggera Waters","Charlie",2833.34736842105,1488.21917808219,34.4370302312334
303041069,"Robertson","Dave",4542.38947368421,2440.71232876712,34.9516933565302
309061246,"Carrara","Charlie",559.242105263158,300.794520547945,34.9746175361154
309081259,"Clear Island Waters","Kate",81.4842105263158,43.8356164383562,34.9789953434212
309021234,"Palm Beach","Charlie",2059.14736842105,1147.7397260274,35.7898389380246
302031036,"Brisbane Airport","Steff",2181.24210526316,1247.97260273973,36.3923728609727
305031124,"Hamilton (Qld)","Steff",2722.14736842105,1564.8904109589,36.5028369585592
316051434,"Noosa Heads","Kate",2080.75789473684,1208.79452054795,36.7464739254898
316051543,"Peregian Beach - Marcus Beach","Kate",295.463157894737,178.602739726027,37.674665193678
309011224,"Broadbeach Waters","Kate",1244.76842105263,769.630136986301,38.2064479700361
112031254,"Tweed Heads","Eric",737.147368421053,462.191780821918,38.5372045191434
309021231,"Currumbin - Tugun","Charlie",2852.16842105263,1803.87671232877,38.7426809803865
309011229,"Miami","Dave",1193.8,767.123287671233,39.1205149377495
303031061,"Macgregor (Qld)","Dave",1650.86315789474,1083.49315068493,39.6251632344045
309101269,"Main Beach","Kate",2353.90526315789,1552.57534246575,39.7435825031542
309011225,"Burleigh Heads","Dave",2276.24210526316,1505.65753424658,39.812202273082
309021230,"Coolangatta","Charlie",1252.87368421053,884.58904109589,41.3850043148275
309011227,"Mermaid Beach - Broadbeach","Dave",18843.8947368421,14780.8356164384,43.958227950507
319031514,"Gympie Region","Eric",0.452631578947368,0.356164383561644,44.0363701194509
309101270,"Surfers Paradise","Charlie",21376.1052631579,17817.602739726,45.4603650627161
